Bongstolon	bongstolon	NN1		0				Z99	NULL	04:10	
(	PUNC	YBL		0				PUNC	NULL	NULL	
as	as	CSA		0	01:16:01:09-01	AP:01:i	Grammatical	Z5	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
Danes	dane	NN2		0				Z2/S2mf	04:01:02	ZA02	
call	call	VV0	S1:1:1 Q1:3	0	03:04:02:01-11 03:09:14:02:02	BB:02:a BG:14:b:02	call	Q2:2	01:09:09:02:04:04-11	AI:15:d:04	
theirs	theirs	PPGE		0	04:06	ZF	theirs	Z8	02:06:03-17:01:01	AW:01:a	
)	PUNC	YBR		0				PUNC	NULL	NULL	
or	or	CC		0				Z5	04:03	ZC	
Kings	king	NN2		0	03:01:06:01:02:01-02:02 01:07:02:21-08:08:01:01	AY:06:a:02:a AG:01:ak	King	S7:1+/S2:2m	03:04:06:13:03:01	BB:06:h:03:a	
throne	throne	NN1	S7:1+	0	03:04:07:06:01-08 03:04-10	BB:07:f BB	throne	H5/S7:1+	01:17:04:06-20	AQ:04:f	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
as	as	CSA		0	01:16:01:09-01	AP:01:i	Grammatical	Z5	04:03	ZC	
an	an	AT1		0			Grammatical	Z5	04:03	ZC	
Altar	altar	NN1		0	03:08:05:04:18-01 03:08:05:04:18-01:01	BF:25:c:01 BF:25:c:01	Altar	S9/H5	03:08:05:04:18	BF:25:c:01	
:	PUNC	YSTP		0				PUNC	NULL	NULL	
VIII	viii	MC	T1:2 T3	0			Number	N1	01:16:04	AP:04	
:	PUNC	YSTP		0				PUNC	NULL	NULL	
VIII	viii	MC	T1:2 T3	0			Number	N1	01:16:04	AP:04	
:	PUNC	YSTP		0				PUNC	NULL	NULL	
Without	without	IW		0			Grammatical	Z5	04:03	ZC	
any	any	DD		0	01:16:06-03 01:16:02:01-10:06:01	AP:06 AP:02:a	some/any	N5:1+	01:16:04:01-10	AP:04:a	
Inscription	inscription	NN1		0	03:09:13:02-03:05 01:02:02:05:07-04	BG:13:b AB:10		Q1:2	03:09:07:06:02	BG:07:f:01	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
o	o	ZZ1		0	04:03	ZC		Z5	03:09:07:04:01	BG:07:d	
Letters	letter	NN2	Q3	0	03:09:07:04-01 02:01:14:09:05:06-04	BG:07:d AR:52:b:01	Letter	Q1:2	03:09:13:03	BG:13:c	
ingraven	ingraven	NN1		0				Z99	NULL	04:10	
upon	upon	II		0			Grammatical	Z5	04:03	ZC	
any	any	DD		0	01:16:06-03 01:16:02:01-10:06:01	AP:06 AP:02:a	some/any	N5:1+	01:16:04:01-10	AP:04:a	
one	one	MC1	T1:2 T3	0			Number	N1	01:16:04	AP:04	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
Stones	stone	NN2	O2 B2-	0	01:17:04-09:03 01:10:01:04-11:05	AQ:04 AJ:01	stone	O1:1	03:10:01:09-07:02:02	BH:08	
:	PUNC	YCOL		0				PUNC	NULL	NULL	
because	because	CS		0	04:03	ZC	because	Z5/A2:2	01:11:03:01-01	AK:03:a	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
Fabrique	fabrique	NN1		0				Z99	NULL	04:10	
was	be	VBDZ		0	01:16:01:04 04:03	AP:01:d ZC	Grammatical	Z5	01:11:01:07	AK:01:g	
sufficiently	sufficiently	RR		0	01:16:07:01 02:02:10-01	AP:07:a AS:14	Sufficiently	A13:5	01:16:06:04	AP:06:b	
Known	know	VVN	S3:2/B1%	0	02:01:12:02:03 02:01:08	AR:36:b AR:16	Understand	X2:2+	02:01:12	AR:36	
by	by	II		0			Grammatical	Z5	04:03	ZC	
its	its	APPGE		0	04:06	ZF	its	Z8	02:06:01-03:03:02	AW:01	
proper	proper	JJ	A1:2+ A5:3+	0	01:15:21:04-02 01:16:03:01:01-18	AO:22:c AP:03:a:01	seemly/proper	A5:4+	03:06:02	BD:02	
Form	form	NN1		0	01:12:03	AL:03	Shape	Q1:2	02:01:15:27-06	AR:53:j	
;	PUNC	YSCOL		0				PUNC	NULL	NULL	
and	and	CC		0				Z5	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
Use	use	NN1		0	01:15:14:01:01	AO:15:a:01		A1:5:1	01:15:22-07	AO:23	
in	in	II		0			Grammatical	Z5	04:03	ZC	
a	a	AT1		0			Grammatical	Z5	04:03	ZC	
peculiar	peculiar	JJ	A4:2+	0	01:01:10:08:07 01:01:10:06:02-01	AA:10:f:02 AA:10:f	Galaxy	A6:2-	01:16:02:02:02-09	AP:02:b:02	
manner	manner	NN1	X4:2	0	01:15:20 03:13:03:04:05:10-08	AO:21 BK:06:e:10	affectation	S1:1:1	01:15:21:03	AO:22:b	
customary	customary	JJ		0	03:05:03-02 01:15:21:03-10:05	BC AO:22:b	usual/customary	A6:2+	01:15:21:03-09	AO:22:b	
to	to	II		0			Grammatical	Z5	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
Danes	dane	NN2		0				Z2/S2mf	04:01:02	ZA02	
:	PUNC	YSTP		0				PUNC	NULL	NULL	
Having	having	VHG	Z5 A2:2	0				A9+	04:10	ZZ	
no	no	AT		0				Z6	04:04	ZD	
Epigraph	epigraph	NN1		0	03:09:10:07-09 03:09:08:10:01-19:01	BG:10:f BG:08:f:01	colophon/imprint	Z99	03:09:10:07-11	BG:10:f	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
cut	cut	VV0	N5-/A2:1 T2-	0	01:11:02:02:02-01 01:03:01:08-02:09	AK:02:b:02 AC:01:e	Cut	A1:1:1	01:11:02:02:02	AK:02:b:02	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
or	or	CC		0				Z5	04:03	ZC	
trencht	trencht	VV0		0				Z99	NULL	04:10	
in	in	II		0			Grammatical	Z5	04:03	ZC	
any	any	DD		0	01:16:06-03 01:16:02:01-10:06:01	AP:06 AP:02:a	some/any	N5:1+	01:16:04:01-10	AP:04:a	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
Stones	stone	NN2	O2 B2-	0	01:10:01:04-11:05 01:01:07:04:03	AJ:01 AA:08:a:05	stone	O1:1	01:17:04-09:03	AQ:04	
;	PUNC	YSCOL		0				PUNC	NULL	NULL	
as	as	CSA		0	01:16:01:09-01	AP:01:i	Grammatical	Z5	04:03	ZC	
carrying	carry	VVG	A9+ Q4	0	01:12:05:01:01 01:12:05:09-04	AL:05:a AL:05:i	carry	M2	01:09:09:02:01-02	AI:15:a	
a	a	AT1		0			Grammatical	Z5	04:03	ZC	
sufficient	sufficient	JJ		0	01:15:14:02-01 01:15:14:02	AO:15:b AO:15:b	Sufficient	N5	01:16:06:04	AP:06:b	
evidence	evidence	NN1	X2:2 G2:1	0	03:05:12:06:03 03:05:12:06:03-21	BC:09:f:03 BC:09:f:03	Evidence	A5:2+	02:02:06:01-07	AS:05:a	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
its	its	APPGE		0	04:06	ZF	its	Z8	02:06:01-03:03:02	AW:01	
Designment	designment	NN1		0	03:04:07:04-12 03:13:03:03:02-05	BB:07:d BK:05:b	premeditation	Z99	02:05:04:01-02	AV:03:a	
and	and	CC		0				Z5	04:03	ZC	
use	use	NN1		0	01:15:22-07	AO:23		A1:5:1	01:15:14:01:01	AO:15:a:01	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
in	in	II	B5-	552:2:1			Grammatical	altogether	04:03	ZC	
the	the	AT	B5-	552:2:2			Grammatical	altogether	04:03	ZC	
figure	figure	NN1	N1 B1	0	03:09:03-07 01:16:04:12:07	BG:03 AP:04:s:05	figure	N5	01:16:04:05-02	AP:04:l	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
its	its	APPGE		0	04:06	ZF	its	Z8	02:06:01-03:03:02	AW:01	
platform	platform	NN1	M4/H1 H5	0	02:07:03:06-06 01:12:05:07-08:04	AX:06 AL:05:g	shield/platform	M3/M7	01:01:07-06:03	AA:06	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
and	and	CC		0				Z5	04:03	ZC	
perfection	perfection	NN1		0	03:13:03:02:01:03:02-03 01:15:07-01	BK:04:a:03 AO:08	Perfection	A5:1+++	02:03:01:10	AT:04	
in	in	II		0			Grammatical	Z5	04:03	ZC	
all	all	DB		0	03:13:04:04-04 01:16:02:01-04	BK:08:d AP:02:a	draw	N5:1+	01:16:07:02	AP:07:b	
essential	essential	JJ	A4:2+	0	01:11:01:05:01-01 01:11:01:05:01-02	AK:01:e:01 AK:01:e:01	essential/central	S6+	02:02:08-11	AS:10	
parts	part	NN2	O2 M7	0	03:13:03:05:03:04	BK:07:c:04	Part/character	N5:1-	01:16:07:04:01	AP:07:d:01	
;	PUNC	YSCOL		0				PUNC	NULL	NULL	
and	and	CC		0				Z5	04:03	ZC	
speaking	speak	VVG		0	02:07:03 02:07:01:03	AX:03 AX:01	Speak	Q2:1	02:07:03	AX:03	
its	its	APPGE		0	04:06	ZF	its	Z8	02:06:01-03:03:02	AW:01	
Founders	founder	NN2		0	01:15:10:02:01-06 03:11:09:04:02:02:04-03	AO:11:b:01 BI:09:c:02		T2+/S2mf	01:01:07:02:08-02	AA:06:b	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
in	in	II	B5-	553:2:1			Grammatical	altogether	04:03	ZC	
the	the	AT	B5-	553:2:2			Grammatical	altogether	04:03	ZC	
(	PUNC	YBL		0				PUNC	NULL	NULL	
in	in	II		0			Grammatical	Z5	04:03	ZC	
these	these	DD2		0				Z8	04:03	ZC	
days	day	NNT2		0	03:03:02-01:11 01:13:05:01	BA:02 AM:05:a	Day/day-time	T1:3	01:13:03-04:01	AM:03	dayes
)	PUNC	YBR		0				PUNC	NULL	NULL	
well-understood	well-understood	JJ		0			Understandvery	Z99	02:01:08-02:01	AR:16	
language	language	NN1	Y2	0	02:07:01 02:07:03	AX:01 AX:03	Language	Q3	02:07	AX	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
its	its	APPGE		0	04:06	ZF	its	Z8	02:06:01-03:03:02	AW:01	
vastness	vastness	NN1		0	01:01:04:04:05 01:12:02:04:01-08:01	AA:03:h AL:02:d:01		Z99	01:16:06:03-02	AP:06:a	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
and	and	CC		0				Z5	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
similitude	similitude	NN1		0	03:13:03:04:07:04:09 03:13:03:04:05:11:01-03	BK:06:g:03:f BK:06:e:11	Parable/allegory/apologue	A6:1+	03:09:03-07	BG:03	
it	it	PPH1		0				Z8	04:06	ZF	
bore	bear	VVD	A1:1:1	0	01:06:06-08 01:06:06-02	AF:06 AF:06		X5:2-	02:07:05-27	AX:21	
to	to	II		0			Grammatical	Z5	04:03	ZC	
others	other	NN2		0	02:01:15:05:01-04:08 01:16:06:05:01-06:01	AR:53:c AP:06:c:01		A6:1-/Z8	01:16:01:06-09	AP:01:f	
erected	erect	VVN	H1 A1:1:1	0	01:12:05:26:01 01:12:05:14-04:02	AL:05:w AL:05:n		M2	01:12:05:14-04	AL:05:n	
by	by	II		0			Grammatical	Z5	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
same	same	DA		0	01:16:01:04 01:16:01:04-02:01	AP:01:d AP:01:d	Same	A6:1+++	01:16:01:04-04	AP:01:d	
Nation	nation	NN1	S5+c	0	03:02:07:01:01 01:01:10:13:02:01-04	AZ:06:a AA:10:k:01	nativity	G1:1c	01:04:07:01-01	AD:15:a	
in	in	II		0			Grammatical	Z5	04:03	ZC	
their	their	APPGE		0	04:06	ZF	their	Z8	02:06:01-03:03:03	AW:01	
own	own	DA	S5-	0	02:06:01-03:04 02:04:13:04	AW:01 AU:27:c	own	A9+	02:06:01-03	AW:01	
Country	country	NN1	W3 F4/M7	0	03:02:07:01:01 03:02:07:01:02	AZ:06:a AZ:06:b		G1:1c	03:13:03:02:03:01-01	BK:04:c:01	
:	PUNC	YSTP		0				PUNC	NULL	NULL	
</TABLE>	XMLCODE	NULL		0				Z99	NULL	04:10	
</P>	XMLCODE	NULL		0				Z99	NULL	04:10	
<P>	XMLCODE	NULL		0				Z99	NULL	04:10	
Thus	thus	RR		0	04:03	ZC	Effect/result	Z5/A2:2	01:11:03:06	AK:03:f	
far	far	RR	N3:3+ X9:2+	0	01:15:05:01-02 01:12:01:01-01	AO:06:a AL:01:a		A13:3	01:16:01:06-01	AP:01:f	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
You	you	PPY		554:2:1				Z4	04:06	ZF	
see	see	VV0		554:2:2			Discourse	Z4	04:02	ZB	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
Parallel	parallel	NN1	W3	0	01:12:05:19-02:01 02:02:04:04:02	AL:05 AS:04:f		A6:1+	01:12:05:19	AL:05	
holds	hold	VVZ	A1:1:1 A9+	0	02:06:10 02:01:12:08:01	AW:08 AR:38	Retain	M2	01:15:09:02:01	AO:10:b:01	
in	in	II		0			Grammatical	Z5	04:03	ZC	
all	all	DB		0	01:16:02:01-04 01:13:02-05	AP:02:a AM:02		N5:1+	01:16:07:02	AP:07:b	
particulars	particulars	NN2		0				Z99	01:16:02:02:03-08:05:03	AP:02:b:03	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
even	even	RR		0	02:01:12:08:02:01	AR:38:a	even	A13:1	01:16:02:02:04-02	AP:02:b:04	
to	to	II		0			Grammatical	Z5	04:03	ZC	
a	a	AT1		0			Grammatical	Z5	04:03	ZC	
high	high	JJ	N5+ A11:1+	0	01:12:05:07 02:04:10:10	AL:05:g AU:12:a	Merry	N3:7+	01:16:06:03:01	AP:06:a:01	
degree	degree	NN1	N3:1 N3:2	0	01:16:01-13 03:07:05:02:01-07	AP:01 BE:05:b:01		A13:1	01:16:06:01-02	AP:06	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
Resemblance	resemblance	NN1		0	01:02:02:03:17:03-15 02:01:13:08:10-01	AB:08:f:02 AR:48:c		A6:1+	03:09:03:01:01-04	BG:03:a:01	
;	PUNC	YSCOL		0				PUNC	NULL	NULL	
there	there	EX		0				Z5	04:03	ZC	
being	be	VBG	Z5	0	01:16:01:04 04:03	AP:01:d ZC	Grammatical	A3+	01:11:01:07	AK:01:g	
no	no	AT		0				Z6	04:04	ZD	
one	one	MC1	T1:2 T3	0			Number	N1	01:16:04	AP:04	
thing	thing	NN1	X4:1 A7-	0			entity/being/thing	O2	01:11:01-09	AK:01	
in	in	II	B5-	555:2:1			Grammatical	altogether	04:03	ZC	
the	the	AT	B5-	555:2:2			Grammatical	altogether	04:03	ZC	
Antique	antique	JJ		0	01:13:08:04:04-06 01:13:08:04-04	AM:08:c:03 AM:08:c	Old	T3+++	01:13:08:04:04	AM:08:c:03	
Courts	court	NN2	H3 M7/K5:2	0	03:13:04:13:16:10-03 03:04:06:13:09:01-14	BK:08:v:08 BB:06:h:09	court	G2:1	03:05:12:01	BC:09:a	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
Parliament	parliament	NN1		0	03:05:08:01-13:03 02:07:03	BC:05:a AX:03	Speech	G1:1	03:05:12:01-38	BC:09:a	
yet	yet	RR		0	01:13:08:03-06 01:13:08:06-04	AM:08:b AM:08		T1:1:2	02:02:06:01:03-08	AS:05:b	
remaining	remain	VVG	M8 N5:2+	0	01:12:04:03-03 02:01:14:01	AL:04:c AR:50		T2++	01:16:07:04:01:01	AP:07:d:01:a	
in	in	II		0			Grammatical	Z5	04:03	ZC	
Denmark	denmark	NP1	Z1mf Z3c	0	04:01:01 04:01:03	ZA01 ZA03		Z2	04:01:02	ZA02	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
which	which	DDQ		0	04:06 04:03	ZF ZC	Pronoun	Z8	01:16:01-16	AP:01	
is	be	VBZ		0	01:16:01:04 04:03	AP:01:d ZC	Grammatical	Z5	01:11:01:07	AK:01:g	
not	not	XX		0				Z6	04:04	ZD	
to	to	TO		0			Grammatical	Z5	04:03	ZC	
be	be	VBI		0	01:16:01:04 04:03	AP:01:d ZC	Grammatical	Z5	01:11:01:07	AK:01:g	
found	find	VVN	X2:1 X6+:1	0	01:15:10:02:01-01 01:15:10:02:01-02	AO:11:b:01 AO:11:b:01	Find/discover	A10+	01:15:10:02:01	AO:11:b:01	
also	also	RR		0	01:15:20-07:01 01:16:01:04	AO:21 AP:01:d		N5++	01:16:06:05:01-02	AP:06:c:01	
in	in	II		0			Grammatical	Z5	04:03	ZC	
our	our	APPGE		0	04:06	ZF	denationalize	Z8	02:06:01-03:02	AW:01	
Stone-heng	stone-heng	NN1		0				Z99	NULL	04:10	
:	PUNC	YSTP		0				PUNC	NULL	NULL	
Somethings	something	NN2		0			Pronoun	Z8	04:06	ZF	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
I	i	PPIS1		0			Pronoun	Z8mf	04:06	ZF	
must	must	VM	A7+	0	01:09:07:03-01 01:09:10:06:05-01	AI:13:b AI:16:f:05		S6+	01:05:19:06:03-01	AE:14:k	
acknowledge	acknowledge	VVI		0	02:04:18-07 02:07:06:13	AU:36 AX:23	Acknowledge/avow	Q2:2	02:07:06:02	AX:22	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
are	be	VBR		0	01:16:01:04 04:03	AP:01:d ZC	Grammatical	Z5	01:11:01:07	AK:01:g	
observed	observe	VVN	Q2:1 S7:1-@	0	02:07:03:13:03 02:02:01:01	AX:15 AS:01	remark/observe	X3:4	02:07:03-09	AX:03	
in	in	II		0			Grammatical	Z5	04:03	ZC	
This	this	DD1		0				Z8	04:03	ZC	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
more	more	RRR	N6++	0	01:16:06:03-02	AP:06:a	more/further	A13:3	01:16:06:05:01-02:03	AP:06:c:01	
than	than	CSN		0	04:03	ZC		Z5	02:02:04:04	AS:04:f	
in	in	II		0			Grammatical	Z5	04:03	ZC	
those	those	DD2		0				Z8	04:03	ZC	
:	PUNC	YCOL		0				PUNC	NULL	NULL	
and	and	CC		0				Z5	04:03	ZC	
lest	lest	CS		0	01:15:15:01:03 02:02:06:01:03-04	AO:16:a:03 AS:05:b		A1:3+	01:11:01:07:01	AK:01:g:01	
I	i	PPIS1		0			Pronoun	Z8mf	04:06	ZF	
might	might	VM		0				A7+	02:01:13:08:09	AR:48:c	
be	be	VBI		0	01:16:01:04 04:03	AP:01:d ZC	Grammatical	Z5	01:11:01:07	AK:01:g	
thought	think	VVN		0	02:01:06-02 02:01:06:03:01	AR:08 AR:08:a	Think	X2:1	02:01:06	AR:08	
over-favourable	over-favourable	JJ		0				Z99	01:15:14-11:01	AO:15	
and	and	CC		0				Z5	04:03	ZC	
partial	partial	JJ		0	01:10:02:20:01:08-05:01 01:06:10:14:01:01-04:05	AJ:02:o AF:10:g	partial/biased	N5:1-	03:06:03:01-05	BD:03:a	
to	to	II		0			Grammatical	Z5	04:03	ZC	
my	my	APPGE		0	04:06	ZF	denationalize	Z8	02:06:01-03:02	AW:01	
own	own	DA	S5-	0	02:06:01-03:04 02:04:13:04	AW:01 AU:27:c	own	A9+	02:06:01-03	AW:01	
Concept	concept	NN1		0	02:01:07:04:01 02:01:15:27:01-04:04	AR:11 AR:53:j	concept	X4:1	02:01:15:06-05:04	AR:53:d	Conceipt
;	PUNC	YSCOL		0				PUNC	NULL	NULL	
if	if	CS		0				Z7	04:05	ZE	
I	i	PPIS1		0			Pronoun	Z8mf	04:06	ZF	
should	shall	VM	A7+	0	03:06:01 01:13:08:05-03:01	BD:01 AM:08:d	Grammatical	S6+	04:03	ZC	
omit	omit	VVI	A1:8-	0	01:16:07:04-02 01:15:09:02-03	AP:07:d AO:10:b		A1:9	01:16:02:02:05-03	AP:02:b:05	
to	to	TO		0			Grammatical	Z5	04:03	ZC	
note	note	VVI	Q1:2	0	03:09:06:01-06 01:03:01:07	BG:06:a AC:01:d	Blemish	Q2:1	02:02:01:01	AS:01	
them	they	PPHO2		0			Pronoun	Z8mfn	04:06	ZF	
;	PUNC	YSCOL		0				PUNC	NULL	NULL	
I	i	PPIS1		0			Pronoun	Z8mf	04:06	ZF	
shall	shall	VM		0	03:06:01 01:13:08:05-03:01	BD:01 AM:08:d	Grammatical	T1:1:3	04:03	ZC	
particularly	particularly	RR	A14	0	01:16:02:02:02 02:04:13:15-04	AP:02:b:02 AU:30	Specially/particularly	A13:3	01:15:20:07-06	AO:21:g	
observe	observe	VVI	Q2:1 S7:1-@	0	01:15:06:01 02:07:03-09	AO:07 AX:03	observe	X3:4	02:01:12:03:02-01	AR:36:c:02	
what	what	DDQ	Z5	0				Z8	04:06	ZF	
they	they	PPHS2		0				Z8mfn	04:06	ZF	
are	be	VBR	Z5	0	01:16:01:04 04:03	AP:01:d ZC	Grammatical	A3+	01:11:01:07	AK:01:g	
:	PUNC	YSTP		0				PUNC	NULL	NULL	
</P>	XMLCODE	NULL		0				Z99	NULL	04:10	
<P>	XMLCODE	NULL		0				Z99	NULL	04:10	
The	the	AT		0			Grammatical	Z5	04:03	ZC	
First	first	MD		0			Number	N4	01:16:04	AP:04	
apparent	apparent	JJ	A11:2+	0	02:01:13:08:10-02 01:09:08:11-13:05	AR:48:c AI:14:i	seeming/apparent	A8	01:09:08:10:03-05	AI:14:h:03	
Difference	difference	NN1		0	01:16:01:06-01 01:01:10:05:01-04:01:01	AP:01:f AA:10:e	Difference	A6:1-	01:16:01:06	AP:01:f	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
then	then	RT	Z5 T1:2	0	01:11:03:06 01:13:03-04	AK:03:f AM:03	Consequently	N4	01:13:08:05:02-02	AM:08:d:01	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
consists	consist	VVZ		0	01:16:03:01 01:16:03:01-05	AP:03:a AP:03:a		A1:8+	01:10:04:01:02	AJ:04:a:01	
in	in	II		0			Grammatical	Z5	04:03	ZC	
this	this	DD1		0				Z8	04:03	ZC	
;	PUNC	YSCOL		0				PUNC	NULL	NULL	
that	that	DD1		0	04:03	ZC	Pronoun	Z8	04:06	ZF	
in	in	II		0			Grammatical	Z5	04:03	ZC	
Stone-heng	stone-heng	NN1		0				Z99	NULL	04:10	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
number	number	NN1	N1 Q1:3	0	01:12:05:25:04:01 01:16:04:05-02	AL:05:v AP:04:l	Number	N5	01:16:04	AP:04	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
stones	stone	NN2	O2 B2-	0	01:06:10:14:02-02:01 02:05:05:02-02	AF:10:h AV:04:b	stone	O1:1	01:17:04-09:03	AQ:04	
is	be	VBZ	Z5	0	01:16:01:04 04:03	AP:01:d ZC	Grammatical	A3+	01:11:01:07	AK:01:g	
much	much	RR	N6+	0	01:16:06:03:01-03 02:01:12:08:02:01:01	AP:06:a:01 AR:38:a	very	A13:3	01:16:06:03:01-06	AP:06:a:01	
greater	great	JJR	A11:1++ N3:2++	0	01:12:02:04:01 02:03:01:06	AL:02:d:01 AT:04	Large	A5:1++	02:02:08-06	AS:10	
:	PUNC	YSTP		0				PUNC	NULL	NULL	
Which	which	DDQ		0	04:06 04:03	ZF ZC	Pronoun	Z8	01:16:01-16	AP:01	
notwithstanding	notwithstanding	RR		0				A2:1-	02:02:06:01:03-08	AS:05:b	
may	may	VM		0	03:04:01 03:13:02:03:01-02	BB:01 BK:02:b		A7+	03:04:10:04	BB:10:d	
without	without	IW		0			Grammatical	Z5	04:03	ZC	
much	much	DA1	I1:3+	0	01:16:06:03 01:16:06:03:01-05:01	AP:06:a AP:06:a:01		N5+	01:16:06:03-02	AP:06:a	
difficulty	difficulty	NN1		0	01:15:11-02 01:15:11-03:02	AO:12 AO:12	Difficulty	A12-	01:15:11	AO:12	
or	or	CC		0				Z5	04:03	ZC	
straining	straining	NN1	A1:1:1	0	01:09:10:02:01:01 01:03:01:04:18:03-07	AI:16:b:01 AC:01:b:03	Straining	A12-	01:14:07:02-02:10	AN:07:b	
be	be	VBI		0	01:16:01:04 04:03	AP:01:d ZC	Grammatical	Z5	01:11:01:07	AK:01:g	
reconciled	reconcile	VVN	S1:2:1+/E3+ X2:5+	0	03:12:20:05-08:01 01:15:11:04:01-04	BJ:01:y:05 AO:12:d:01	balance/reconcile	A6:1	01:15:11:04:01-03	AO:12:d:01	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
by	by	II		0			Grammatical	Z5	04:03	ZC	
reflecting	reflect	VVG	Y1/M2 X3:4	0	01:10:07:03-02 01:10:08:05-01	AJ:07:c AJ:08:e	Reflect	A10+	01:10:08:05	AJ:08:e	
upon	upon	II		0			Grammatical	Z5	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
Examples	example	NN2		0	01:15:21:01-02:04 01:16:02:02:01-05:03:01:02	AO:22:a AP:02:b:01		A4:1	01:16:01:10:03-01:01	AP:01:j:01	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
the	the	AT		0			Grammatical	Z5	04:03	ZC	
Courts	court	NN2	H3 M7/K5:2	0	03:05:12:01 03:04:06:13:09:01-14	BC:09:a BB:06:h:09	court	G2:1	03:13:04:13:16:10-03	BK:08:v:08	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
Elections	election	NN2		0	03:04:07:04:01-09:02 03:04:07:04:01:01	BB:07:d:01 BB:07:d:01:a	choice	G1:2/X7+	01:01:10:13:02:02-01	AA:10:k	
Royal	royal	JJ		0	03:01:06:01:02:01-12 01:05:12:11:08:14-06:06:01:17	AY:06:a:02:a AE:08:i	Royal	S7:1+	03:01:06:01:02:01	AY:06:a:02:a	
in	in	II		0			Grammatical	Z5	04:03	ZC	
Denmark	denmark	NP1	Z1mf Z3c	0	04:01:01 04:01:03	ZA01 ZA03		Z2	04:01:02	ZA02	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
newly	newly	RR		0	01:13:08:06-05 01:13:08:05:03	AM:08 AM:08:d:02	anew/again	T3-	01:13:10-05	AM:10	
alleged	allege	VVN		0	01:15:20:04-16 02:02:06:01-04	AO:21:d AS:05:a	mitigate/alleviate	Q2:2/A5:2	02:07:06:08	AX:22	
:	PUNC	YSTP		0				PUNC	NULL	NULL	
For	for	IF		0			Grammatical	Z5	04:03	ZC	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
though	though	CS		0				Z5	04:03	ZC	
Ol	ol	NP1		0				Z99	NULL	04:10	
:	PUNC	YSTP		0				PUNC	NULL	NULL	
Wormius	wormius	NN1		0				Z99	NULL	04:10	
saith	saith	NN1		0				Q2:1	NULL	04:10	
,	PUNC	YCOM		0				PUNC	NULL	NULL	
that	that	CST		0				Z8	04:03	ZC	
those	those	DD2		0				Z8	04:03	ZC	
consisted	consist	VVN		0	01:16:03:01 01:16:03:01-05	AP:03:a AP:03:a		A1:8+	01:10:04:01:02	AJ:04:a:01	
for	for	RR41		556:4:1			M	A13:2	01:16:02:01-01	AP:02:a	
the	the	RR42		556:4:2			M	A13:2	01:16:02:01-01	AP:02:a	
most	most	RR43		556:4:3			M	A13:2	01:16:02:01-01	AP:02:a	
part	part	RR44		556:4:4			M	A13:2	01:16:02:01-01	AP:02:a	
of	of	IO		0			Grammatical	Z5	04:03	ZC	
twelve	twelve	MC		0			Number	T3	01:16:04	AP:04	
huge	huge	JJ		0	01:12:02:04:01-07 02:02:08-06:01	AL:02:d:01 AS:10	vast/immense/huge	N3:2+++	01:16:06:03-05	AP:06:a	
stones	stone	NN2	O2 B2-	0	01:17:04-09:03 01:10:01:04-11:05	AQ:04 AJ:01	stone	O1:1	01:06:10:14:02-02:01	AF:10:h	
